"id","gender","birthday","age","abonoment_type","visit_per_week","attend_group_lesson","avg_time_check_in","avg_time_check_out","avg_time_in_gym","drink_abo","personal_training","uses_sauna","name_personal_trainer","lesson","drink","day_of_week"
295,"Male","1988-10-09 00:00:00","36.0","Standard","3.0","","15:28:00","17:57:00","149.0",1,"","","","","orange","Thu"
295,"Male","1988-10-09 00:00:00","36.0","Standard","3.0","","15:28:00","17:57:00","149.0",1,"","","","","","Wed"
296,"Female","2000-12-30 00:00:00","23.0","Standard","4.0","","10:17:00","12:21:00","124.0",1,"",1,"","","lemon","Fri"
296,"Female","2000-12-30 00:00:00","23.0","Standard","4.0","","10:17:00","12:21:00","124.0",1,"",1,"","","passion_fruit","Sun"
296,"Female","2000-12-30 00:00:00","23.0","Standard","4.0","","10:17:00","12:21:00","124.0",1,"",1,"","","","Thu"
296,"Female","2000-12-30 00:00:00","23.0","Standard","4.0","","10:17:00","12:21:00","124.0",1,"",1,"","","","Wed"
297,"Male","1994-05-09 00:00:00","30.0","Standard","5.0","","17:29:00","18:25:00","56.0","",1,"","Jeffrey","","","Fri"
297,"Male","1994-05-09 00:00:00","30.0","Standard","5.0","","17:29:00","18:25:00","56.0","",1,"","Jeffrey","","","Mon"
297,"Male","1994-05-09 00:00:00","30.0","Standard","5.0","","17:29:00","18:25:00","56.0","",1,"","Jeffrey","","","Sun"
297,"Male","1994-05-09 00:00:00","30.0","Standard","5.0","","17:29:00","18:25:00","56.0","",1,"","Jeffrey","","","Thu"
297,"Male","1994-05-09 00:00:00","30.0","Standard","5.0","","17:29:00","18:25:00","56.0","",1,"","Jeffrey","","","Wed"
298,"Female","1990-04-09 00:00:00","34.0","Premium","2.0","","19:17:00","20:30:00","73.0","",1,1,"Chantal","","","Mon"
298,"Female","1990-04-09 00:00:00","34.0","Premium","2.0","","19:17:00","20:30:00","73.0","",1,1,"Chantal","","","Sun"
299,"Female","1981-03-27 00:00:00","43.0","Premium","5.0","","12:31:00","14:11:00","100.0",1,1,"","Mike","","orange","Fri"
299,"Female","1981-03-27 00:00:00","43.0","Premium","5.0","","12:31:00","14:11:00","100.0",1,1,"","Mike","","passion_fruit","Sat"
299,"Female","1981-03-27 00:00:00","43.0","Premium","5.0","","12:31:00","14:11:00","100.0",1,1,"","Mike","","","Sun"
299,"Female","1981-03-27 00:00:00","43.0","Premium","5.0","","12:31:00","14:11:00","100.0",1,1,"","Mike","","","Tue"
299,"Female","1981-03-27 00:00:00","43.0","Premium","5.0","","12:31:00","14:11:00","100.0",1,1,"","Mike","","","Wed"
300,"Male","2011-07-09 00:00:00","13.0","Premium","3.0",1,"14:53:00","15:55:00","62.0","","","","","Spinning","","Mon"
300,"Male","2011-07-09 00:00:00","13.0","Premium","3.0",1,"14:53:00","15:55:00","62.0","","","","","XCore","","Sat"
300,"Male","2011-07-09 00:00:00","13.0","Premium","3.0",1,"14:53:00","15:55:00","62.0","","","","","LesMiles","","Wed"
301,"Female","2001-04-14 00:00:00","23.0","Premium","3.0",1,"13:06:00","14:35:00","89.0",1,1,"","Chantal","Kickboxen","coconut_pineapple","Fri"
301,"Female","2001-04-14 00:00:00","23.0","Premium","3.0",1,"13:06:00","14:35:00","89.0",1,1,"","Chantal","LesMiles","orange","Sat"
301,"Female","2001-04-14 00:00:00","23.0","Premium","3.0",1,"13:06:00","14:35:00","89.0",1,1,"","Chantal","Yoga","","Thu"
302,"Male","1979-01-03 00:00:00","45.0","Standard","3.0",1,"12:48:00","15:24:00","156.0","",1,1,"Jeffrey","BodyPump","","Fri"
302,"Male","1979-01-03 00:00:00","45.0","Standard","3.0",1,"12:48:00","15:24:00","156.0","",1,1,"Jeffrey","","","Tue"
302,"Male","1979-01-03 00:00:00","45.0","Standard","3.0",1,"12:48:00","15:24:00","156.0","",1,1,"Jeffrey","","","Wed"
303,"Female","1982-01-23 00:00:00","42.0","Standard","3.0","","13:32:00","14:56:00","84.0","",1,1,"Hanna","","","Sun"
303,"Female","1982-01-23 00:00:00","42.0","Standard","3.0","","13:32:00","14:56:00","84.0","",1,1,"Hanna","","","Thu"
303,"Female","1982-01-23 00:00:00","42.0","Standard","3.0","","13:32:00","14:56:00","84.0","",1,1,"Hanna","","","Wed"
304,"Male","1988-12-28 00:00:00","35.0","Standard","1.0","","13:53:00","14:33:00","40.0","","","","","","","Sat"
305,"Male","1998-08-02 00:00:00","26.0","Standard","4.0",1,"08:48:00","10:35:00","107.0","","","","","Spinning","","Sat"
305,"Male","1998-08-02 00:00:00","26.0","Standard","4.0",1,"08:48:00","10:35:00","107.0","","","","","Running","","Sun"
305,"Male","1998-08-02 00:00:00","26.0","Standard","4.0",1,"08:48:00","10:35:00","107.0","","","","","LesMiles","","Thu"
305,"Male","1998-08-02 00:00:00","26.0","Standard","4.0",1,"08:48:00","10:35:00","107.0","","","","","","","Wed"
306,"Male","2003-10-28 00:00:00","20.0","Standard","2.0",1,"11:47:00","14:10:00","143.0",1,1,1,"Chantal","Running","lemon","Fri"
306,"Male","2003-10-28 00:00:00","20.0","Standard","2.0",1,"11:47:00","14:10:00","143.0",1,1,1,"Chantal","LesMiles","","Sun"
306,"Male","2003-10-28 00:00:00","20.0","Standard","2.0",1,"11:47:00","14:10:00","143.0",1,1,1,"Chantal","Yoga","",""
307,"Female","1992-04-06 00:00:00","32.0","Standard","3.0","","17:30:00","20:14:00","164.0","",1,1,"Chantal","","","Mon"
307,"Female","1992-04-06 00:00:00","32.0","Standard","3.0","","17:30:00","20:14:00","164.0","",1,1,"Chantal","","","Sun"
307,"Female","1992-04-06 00:00:00","32.0","Standard","3.0","","17:30:00","20:14:00","164.0","",1,1,"Chantal","","","Wed"
308,"Female","1993-07-02 00:00:00","31.0","Premium","4.0","","11:54:00","13:21:00","87.0","","",1,"","","","Fri"
308,"Female","1993-07-02 00:00:00","31.0","Premium","4.0","","11:54:00","13:21:00","87.0","","",1,"","","","Mon"
308,"Female","1993-07-02 00:00:00","31.0","Premium","4.0","","11:54:00","13:21:00","87.0","","",1,"","","","Sat"
308,"Female","1993-07-02 00:00:00","31.0","Premium","4.0","","11:54:00","13:21:00","87.0","","",1,"","","","Thu"
309,"Male","1995-06-28 00:00:00","29.0","Standard","3.0","","15:05:00","16:19:00","74.0","",1,1,"Mike","","","Mon"
309,"Male","1995-06-28 00:00:00","29.0","Standard","3.0","","15:05:00","16:19:00","74.0","",1,1,"Mike","","","Sat"
309,"Male","1995-06-28 00:00:00","29.0","Standard","3.0","","15:05:00","16:19:00","74.0","",1,1,"Mike","","","Thu"
310,"Male","1990-02-08 00:00:00","34.0","Standard","2.0",1,"19:18:00","19:53:00","35.0","",1,1,"Chantal","BodyPump","","Mon"
310,"Male","1990-02-08 00:00:00","34.0","Standard","2.0",1,"19:18:00","19:53:00","35.0","",1,1,"Chantal","Pilates","","Sun"
310,"Male","1990-02-08 00:00:00","34.0","Standard","2.0",1,"19:18:00","19:53:00","35.0","",1,1,"Chantal","Running","",""
311,"Female","1980-07-20 00:00:00","44.0","Standard","1.0","","17:41:00","18:15:00","34.0",1,1,"","Chantal","","lemon","Mon"
311,"Female","1980-07-20 00:00:00","44.0","Standard","1.0","","17:41:00","18:15:00","34.0",1,1,"","Chantal","","orange",""
312,"Male","2002-06-03 00:00:00","22.0","Premium","5.0",1,"17:41:00","19:31:00","110.0","","","","","LesMiles","","Fri"
312,"Male","2002-06-03 00:00:00","22.0","Premium","5.0",1,"17:41:00","19:31:00","110.0","","","","","","","Sat"
312,"Male","2002-06-03 00:00:00","22.0","Premium","5.0",1,"17:41:00","19:31:00","110.0","","","","","","","Thu"
312,"Male","2002-06-03 00:00:00","22.0","Premium","5.0",1,"17:41:00","19:31:00","110.0","","","","","","","Tue"
312,"Male","2002-06-03 00:00:00","22.0","Premium","5.0",1,"17:41:00","19:31:00","110.0","","","","","","","Wed"
313,"Male","1975-12-28 00:00:00","48.0","Standard","1.0",1,"19:29:00","22:21:00","172.0",1,"",1,"","BodyPump","passion_fruit","Tue"
313,"Male","1975-12-28 00:00:00","48.0","Standard","1.0",1,"19:29:00","22:21:00","172.0",1,"",1,"","HIT","coconut_pineapple",""
314,"Male","1988-03-06 00:00:00","36.0","Standard","1.0","","19:20:00","21:58:00","158.0",1,"","","","","coconut_pineapple","Sun"
315,"Male","2008-02-29 00:00:00","16.0","Premium","1.0",1,"08:38:00","10:25:00","107.0","",1,1,"Mike","XCore","","Tue"
315,"Male","2008-02-29 00:00:00","16.0","Premium","1.0",1,"08:38:00","10:25:00","107.0","",1,1,"Mike","Spinning","",""
315,"Male","2008-02-29 00:00:00","16.0","Premium","1.0",1,"08:38:00","10:25:00","107.0","",1,1,"Mike","BodyPump","",""
316,"Male","2009-12-28 00:00:00","14.0","Standard","3.0","","20:52:00","22:02:00","70.0",1,1,1,"Chantal","","coconut_pineapple","Fri"
316,"Male","2009-12-28 00:00:00","14.0","Standard","3.0","","20:52:00","22:02:00","70.0",1,1,1,"Chantal","","lemon","Tue"
316,"Male","2009-12-28 00:00:00","14.0","Standard","3.0","","20:52:00","22:02:00","70.0",1,1,1,"Chantal","","","Wed"
317,"Male","1988-09-27 00:00:00","36.0","Premium","3.0","","11:06:00","11:44:00","38.0",1,1,"","Chantal","","berry_boost","Mon"
317,"Male","1988-09-27 00:00:00","36.0","Premium","3.0","","11:06:00","11:44:00","38.0",1,1,"","Chantal","","","Sat"
317,"Male","1988-09-27 00:00:00","36.0","Premium","3.0","","11:06:00","11:44:00","38.0",1,1,"","Chantal","","","Thu"
318,"Male","1984-05-18 00:00:00","40.0","Premium","2.0","","11:37:00","14:23:00","166.0","",1,1,"Chantal","","","Sun"
318,"Male","1984-05-18 00:00:00","40.0","Premium","2.0","","11:37:00","14:23:00","166.0","",1,1,"Chantal","","","Thu"
319,"Male","1992-06-01 00:00:00","32.0","Premium","3.0","","10:38:00","13:05:00","147.0",1,"","","","","lemon","Sat"
319,"Male","1992-06-01 00:00:00","32.0","Premium","3.0","","10:38:00","13:05:00","147.0",1,"","","","","black_currant","Sun"
319,"Male","1992-06-01 00:00:00","32.0","Premium","3.0","","10:38:00","13:05:00","147.0",1,"","","","","","Wed"
320,"Female","2012-01-23 00:00:00","12.0","Standard","5.0",1,"09:36:00","12:09:00","153.0",1,1,1,"Chantal","HIT","lemon","Mon"
320,"Female","2012-01-23 00:00:00","12.0","Standard","5.0",1,"09:36:00","12:09:00","153.0",1,1,1,"Chantal","Zumba","berry_boost","Sat"
320,"Female","2012-01-23 00:00:00","12.0","Standard","5.0",1,"09:36:00","12:09:00","153.0",1,1,1,"Chantal","","","Sun"
320,"Female","2012-01-23 00:00:00","12.0","Standard","5.0",1,"09:36:00","12:09:00","153.0",1,1,1,"Chantal","","","Thu"
320,"Female","2012-01-23 00:00:00","12.0","Standard","5.0",1,"09:36:00","12:09:00","153.0",1,1,1,"Chantal","","","Wed"
321,"Male","1998-04-22 00:00:00","26.0","Premium","3.0","","14:11:00","15:11:00","60.0",1,"","","","","passion_fruit","Sat"
321,"Male","1998-04-22 00:00:00","26.0","Premium","3.0","","14:11:00","15:11:00","60.0",1,"","","","","coconut_pineapple","Thu"
321,"Male","1998-04-22 00:00:00","26.0","Premium","3.0","","14:11:00","15:11:00","60.0",1,"","","","","","Tue"
322,"Male","2000-11-03 00:00:00","23.0","Standard","2.0","","20:18:00","20:55:00","37.0","",1,"","Chantal","","","Fri"
322,"Male","2000-11-03 00:00:00","23.0","Standard","2.0","","20:18:00","20:55:00","37.0","",1,"","Chantal","","","Sat"
323,"Male","1998-06-19 00:00:00","26.0","Premium","5.0",1,"17:11:00","18:02:00","51.0","",1,1,"Chantal","Running","","Mon"
323,"Male","1998-06-19 00:00:00","26.0","Premium","5.0",1,"17:11:00","18:02:00","51.0","",1,1,"Chantal","","","Sat"
323,"Male","1998-06-19 00:00:00","26.0","Premium","5.0",1,"17:11:00","18:02:00","51.0","",1,1,"Chantal","","","Sun"
323,"Male","1998-06-19 00:00:00","26.0","Premium","5.0",1,"17:11:00","18:02:00","51.0","",1,1,"Chantal","","","Thu"
323,"Male","1998-06-19 00:00:00","26.0","Premium","5.0",1,"17:11:00","18:02:00","51.0","",1,1,"Chantal","","","Wed"
324,"Female","1994-07-14 00:00:00","30.0","Standard","3.0",1,"19:16:00","20:15:00","59.0","",1,1,"Chantal","Pilates","","Fri"
324,"Female","1994-07-14 00:00:00","30.0","Standard","3.0",1,"19:16:00","20:15:00","59.0","",1,1,"Chantal","","","Thu"
324,"Female","1994-07-14 00:00:00","30.0","Standard","3.0",1,"19:16:00","20:15:00","59.0","",1,1,"Chantal","","","Wed"
325,"Male","1995-02-19 00:00:00","29.0","Standard","3.0","","10:34:00","11:13:00","39.0","","",1,"","","","Fri"
325,"Male","1995-02-19 00:00:00","29.0","Standard","3.0","","10:34:00","11:13:00","39.0","","",1,"","","","Sat"
325,"Male","1995-02-19 00:00:00","29.0","Standard","3.0","","10:34:00","11:13:00","39.0","","",1,"","","","Wed"
326,"Female","1977-07-03 00:00:00","47.0","Standard","3.0","","18:24:00","19:13:00","49.0",1,"","","","","coconut_pineapple","Mon"
326,"Female","1977-07-03 00:00:00","47.0","Standard","3.0","","18:24:00","19:13:00","49.0",1,"","","","","lemon","Sun"
326,"Female","1977-07-03 00:00:00","47.0","Standard","3.0","","18:24:00","19:13:00","49.0",1,"","","","","","Tue"
327,"Female","2011-09-21 00:00:00","13.0","Standard","3.0","","14:01:00","16:23:00","142.0",1,"",1,"","","passion_fruit","Mon"
327,"Female","2011-09-21 00:00:00","13.0","Standard","3.0","","14:01:00","16:23:00","142.0",1,"",1,"","","","Sun"
327,"Female","2011-09-21 00:00:00","13.0","Standard","3.0","","14:01:00","16:23:00","142.0",1,"",1,"","","","Thu"
328,"Female","2002-09-30 00:00:00","22.0","Standard","5.0","","13:52:00","14:43:00","51.0","","",1,"","","","Fri"
328,"Female","2002-09-30 00:00:00","22.0","Standard","5.0","","13:52:00","14:43:00","51.0","","",1,"","","","Mon"
328,"Female","2002-09-30 00:00:00","22.0","Standard","5.0","","13:52:00","14:43:00","51.0","","",1,"","","","Sun"
328,"Female","2002-09-30 00:00:00","22.0","Standard","5.0","","13:52:00","14:43:00","51.0","","",1,"","","","Tue"
328,"Female","2002-09-30 00:00:00","22.0","Standard","5.0","","13:52:00","14:43:00","51.0","","",1,"","","","Wed"
329,"Male","1991-06-30 00:00:00","33.0","Premium","4.0",1,"09:15:00","10:04:00","49.0","","",1,"","Running","","Fri"
329,"Male","1991-06-30 00:00:00","33.0","Premium","4.0",1,"09:15:00","10:04:00","49.0","","",1,"","","","Sat"
329,"Male","1991-06-30 00:00:00","33.0","Premium","4.0",1,"09:15:00","10:04:00","49.0","","",1,"","","","Sun"
329,"Male","1991-06-30 00:00:00","33.0","Premium","4.0",1,"09:15:00","10:04:00","49.0","","",1,"","","","Tue"
330,"Female","1997-08-13 00:00:00","27.0","Standard","2.0","","11:43:00","14:26:00","163.0",1,"",1,"","","passion_fruit","Sat"
330,"Female","1997-08-13 00:00:00","27.0","Standard","2.0","","11:43:00","14:26:00","163.0",1,"",1,"","","","Thu"
331,"Female","1989-08-06 00:00:00","35.0","Premium","2.0",1,"16:36:00","17:42:00","66.0",1,"","","","Kickboxen","passion_fruit","Mon"
331,"Female","1989-08-06 00:00:00","35.0","Premium","2.0",1,"16:36:00","17:42:00","66.0",1,"","","","LesMiles","","Wed"
332,"Female","2003-02-22 00:00:00","21.0","Premium","3.0",1,"20:22:00","21:59:00","97.0",1,"",1,"","XCore","passion_fruit","Fri"
332,"Female","2003-02-22 00:00:00","21.0","Premium","3.0",1,"20:22:00","21:59:00","97.0",1,"",1,"","","","Sat"
332,"Female","2003-02-22 00:00:00","21.0","Premium","3.0",1,"20:22:00","21:59:00","97.0",1,"",1,"","","","Wed"
333,"Male","1984-06-13 00:00:00","40.0","Premium","3.0","","11:18:00","14:09:00","171.0","",1,1,"Hanna","","","Fri"
333,"Male","1984-06-13 00:00:00","40.0","Premium","3.0","","11:18:00","14:09:00","171.0","",1,1,"Hanna","","","Sun"
333,"Male","1984-06-13 00:00:00","40.0","Premium","3.0","","11:18:00","14:09:00","171.0","",1,1,"Hanna","","","Tue"
334,"Male","2009-07-02 00:00:00","15.0","Standard","3.0","","17:29:00","18:03:00","34.0","","",1,"","","","Mon"
334,"Male","2009-07-02 00:00:00","15.0","Standard","3.0","","17:29:00","18:03:00","34.0","","",1,"","","","Sat"
334,"Male","2009-07-02 00:00:00","15.0","Standard","3.0","","17:29:00","18:03:00","34.0","","",1,"","","","Sun"
335,"Female","2000-11-21 00:00:00","23.0","Premium","3.0","","13:42:00","14:33:00","51.0","","",1,"","","","Mon"
335,"Female","2000-11-21 00:00:00","23.0","Premium","3.0","","13:42:00","14:33:00","51.0","","",1,"","","","Sat"
335,"Female","2000-11-21 00:00:00","23.0","Premium","3.0","","13:42:00","14:33:00","51.0","","",1,"","","","Sun"
336,"Female","1975-03-02 00:00:00","49.0","Standard","1.0",1,"10:40:00","11:24:00","44.0","",1,"","Chantal","Running","","Wed"
336,"Female","1975-03-02 00:00:00","49.0","Standard","1.0",1,"10:40:00","11:24:00","44.0","",1,"","Chantal","Zumba","",""
336,"Female","1975-03-02 00:00:00","49.0","Standard","1.0",1,"10:40:00","11:24:00","44.0","",1,"","Chantal","LesMiles","",""
337,"Male","1982-04-13 00:00:00","42.0","Premium","2.0","","18:22:00","20:18:00","116.0",1,1,"","Chantal","","orange","Fri"
337,"Male","1982-04-13 00:00:00","42.0","Premium","2.0","","18:22:00","20:18:00","116.0",1,1,"","Chantal","","black_currant","Mon"
338,"Male","1997-10-04 00:00:00","27.0","Premium","3.0",1,"10:06:00","11:38:00","92.0",1,"","","","Zumba","coconut_pineapple","Mon"
338,"Male","1997-10-04 00:00:00","27.0","Premium","3.0",1,"10:06:00","11:38:00","92.0",1,"","","","HIT","passion_fruit","Thu"
338,"Male","1997-10-04 00:00:00","27.0","Premium","3.0",1,"10:06:00","11:38:00","92.0",1,"","","","","","Wed"
339,"Female","1983-09-04 00:00:00","41.0","Standard","3.0",1,"15:40:00","17:21:00","101.0",1,1,"","Chantal","XCore","passion_fruit","Sun"
339,"Female","1983-09-04 00:00:00","41.0","Standard","3.0",1,"15:40:00","17:21:00","101.0",1,1,"","Chantal","Pilates","orange","Thu"
339,"Female","1983-09-04 00:00:00","41.0","Standard","3.0",1,"15:40:00","17:21:00","101.0",1,1,"","Chantal","HIT","","Wed"
340,"Male","2002-03-22 00:00:00","22.0","Premium","3.0",1,"18:51:00","21:17:00","146.0","",1,"","Jeffrey","HIT","","Sat"
340,"Male","2002-03-22 00:00:00","22.0","Premium","3.0",1,"18:51:00","21:17:00","146.0","",1,"","Jeffrey","Kickboxen","","Thu"
340,"Male","2002-03-22 00:00:00","22.0","Premium","3.0",1,"18:51:00","21:17:00","146.0","",1,"","Jeffrey","Zumba","","Tue"
341,"Female","1988-05-16 00:00:00","36.0","Standard","4.0","","14:02:00","16:28:00","146.0","","",1,"","","","Fri"
341,"Female","1988-05-16 00:00:00","36.0","Standard","4.0","","14:02:00","16:28:00","146.0","","",1,"","","","Mon"
341,"Female","1988-05-16 00:00:00","36.0","Standard","4.0","","14:02:00","16:28:00","146.0","","",1,"","","","Thu"
341,"Female","1988-05-16 00:00:00","36.0","Standard","4.0","","14:02:00","16:28:00","146.0","","",1,"","","","Wed"
342,"Male","1998-08-11 00:00:00","26.0","Standard","5.0",1,"17:57:00","19:05:00","68.0",1,1,1,"Jeffrey","HIT","coconut_pineapple","Fri"
342,"Male","1998-08-11 00:00:00","26.0","Standard","5.0",1,"17:57:00","19:05:00","68.0",1,1,1,"Jeffrey","","","Sat"
342,"Male","1998-08-11 00:00:00","26.0","Standard","5.0",1,"17:57:00","19:05:00","68.0",1,1,1,"Jeffrey","","","Sun"
342,"Male","1998-08-11 00:00:00","26.0","Standard","5.0",1,"17:57:00","19:05:00","68.0",1,1,1,"Jeffrey","","","Tue"
342,"Male","1998-08-11 00:00:00","26.0","Standard","5.0",1,"17:57:00","19:05:00","68.0",1,1,1,"Jeffrey","","","Wed"
343,"Female","2005-10-07 00:00:00","19.0","Premium","5.0",1,"09:53:00","12:49:00","176.0","",1,1,"Mike","Running","","Fri"
343,"Female","2005-10-07 00:00:00","19.0","Premium","5.0",1,"09:53:00","12:49:00","176.0","",1,1,"Mike","HIT","","Sat"
343,"Female","2005-10-07 00:00:00","19.0","Premium","5.0",1,"09:53:00","12:49:00","176.0","",1,1,"Mike","Kickboxen","","Thu"
343,"Female","2005-10-07 00:00:00","19.0","Premium","5.0",1,"09:53:00","12:49:00","176.0","",1,1,"Mike","","","Tue"
343,"Female","2005-10-07 00:00:00","19.0","Premium","5.0",1,"09:53:00","12:49:00","176.0","",1,1,"Mike","","","Wed"
344,"Female","1986-10-10 00:00:00","38.0","Standard","4.0",1,"12:50:00","14:19:00","89.0","","",1,"","HIT","","Fri"
344,"Female","1986-10-10 00:00:00","38.0","Standard","4.0",1,"12:50:00","14:19:00","89.0","","",1,"","","","Mon"
344,"Female","1986-10-10 00:00:00","38.0","Standard","4.0",1,"12:50:00","14:19:00","89.0","","",1,"","","","Sun"
344,"Female","1986-10-10 00:00:00","38.0","Standard","4.0",1,"12:50:00","14:19:00","89.0","","",1,"","","","Thu"
345,"Male","1985-08-18 00:00:00","39.0","Standard","2.0","","14:30:00","16:14:00","104.0","",1,"","Mike","","","Mon"
345,"Male","1985-08-18 00:00:00","39.0","Standard","2.0","","14:30:00","16:14:00","104.0","",1,"","Mike","","","Sat"
346,"Female","1981-07-18 00:00:00","43.0","Premium","3.0",1,"12:17:00","15:09:00","172.0","","","","","Kickboxen","","Mon"
346,"Female","1981-07-18 00:00:00","43.0","Premium","3.0",1,"12:17:00","15:09:00","172.0","","","","","LesMiles","","Sat"
346,"Female","1981-07-18 00:00:00","43.0","Premium","3.0",1,"12:17:00","15:09:00","172.0","","","","","","","Thu"
347,"Female","1985-10-08 00:00:00","39.0","Standard","3.0","","16:51:00","18:36:00","105.0","","",1,"","","","Mon"
347,"Female","1985-10-08 00:00:00","39.0","Standard","3.0","","16:51:00","18:36:00","105.0","","",1,"","","","Tue"
347,"Female","1985-10-08 00:00:00","39.0","Standard","3.0","","16:51:00","18:36:00","105.0","","",1,"","","","Wed"
348,"Male","2003-07-02 00:00:00","21.0","Standard","3.0","","12:59:00","13:48:00","49.0",1,"","","","","orange","Sat"
348,"Male","2003-07-02 00:00:00","21.0","Standard","3.0","","12:59:00","13:48:00","49.0",1,"","","","","berry_boost","Sun"
348,"Male","2003-07-02 00:00:00","21.0","Standard","3.0","","12:59:00","13:48:00","49.0",1,"","","","","","Tue"
349,"Female","1985-06-18 00:00:00","39.0","Standard","2.0","","12:53:00","14:54:00","121.0","",1,"","Jeffrey","","","Sun"
